"Project","Transect","Point","Protocol","Visit","Date","Start Time","End Time","Observ Time","Count","Spp","CommonName","ScientificName","Detection Cue","Distance Bin ID","Distance Bin","Time Bin","Breeding Status","Singing","Researcher","Data Status"
PLAS,213,213_5,VCP300,1,2014-06-01,07:16:00,07:21:00,07:16:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,093,93,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,1,2014-06-01,07:16:00,07:21:00,07:16:00,1,DUFL,"Dusky Flycatcher","Empidonax oberholseri",S,067,67,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,1,2014-06-01,07:16:00,07:21:00,07:16:00,1,DUFL,"Dusky Flycatcher","Empidonax oberholseri",S,173,173,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,1,2014-06-01,07:16:00,07:21:00,07:16:00,1,CAFI,"Cassin's Finch","Carpodacus cassinii",S,092,92,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,1,2014-06-01,07:16:00,07:21:00,07:16:00,1,HETH,"Hermit Thrush","Catharus guttatus",S,200,200,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,1,2014-06-01,07:16:00,07:21:00,07:16:00,1,HETH,"Hermit Thrush","Catharus guttatus",C,078,78,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,1,2014-06-01,07:16:00,07:21:00,07:16:00,1,MOUQ,"Mountain Quail","Oreortyx pictus",C,210,210,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,1,2014-06-01,07:16:00,07:21:00,07:16:00,1,MOUQ,"Mountain Quail","Oreortyx pictus",C,190,190,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,1,2014-06-01,07:16:00,07:21:00,07:16:00,1,OSFL,"Olive-sided Flycatcher","Contopus cooperi",S,230,230,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,1,2014-06-01,07:16:00,07:21:00,07:16:00,2,DEJU,"Dark-eyed Junco","Junco hyemalis",C,027,27,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,1,2014-06-01,07:16:00,07:21:00,07:16:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",S,075,75,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,1,2014-06-01,07:16:00,07:21:00,07:16:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",C,065,65,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,1,2014-06-01,07:16:00,07:21:00,07:16:00,1,AMRO,"American Robin","Turdus migratorius",S,216,216,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,1,2014-06-01,07:16:00,07:21:00,07:16:00,1,GCKI,"Golden-crowned Kinglet","Regulus satrapa",C,045,45,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,1,2014-06-01,07:16:00,07:21:00,07:16:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,170,170,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,1,2014-06-01,07:16:00,07:21:00,07:16:00,1,LAZB,"Lazuli Bunting","Passerina amoena",S,190,190,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,1,2014-06-01,07:16:00,07:21:00,07:16:00,1,BHGR,"Black-headed Grosbeak","Pheucticus melanocephalus",S,058,58,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,1,2014-06-01,07:16:00,07:21:00,07:16:00,1,CAVI,"Cassin's Vireo","Vireo cassinii",S,105,105,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,2,2014-06-20,06:59:00,07:04:00,06:59:00,1,OSFL,"Olive-sided Flycatcher","Contopus cooperi",C,090,90,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,2,2014-06-20,06:59:00,07:04:00,06:59:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",C,120,120,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,2,2014-06-20,06:59:00,07:04:00,06:59:00,1,WETA,"Western Tanager","Piranga ludoviciana",C,070,70,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,2,2014-06-20,06:59:00,07:04:00,06:59:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,080,80,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,2,2014-06-20,06:59:00,07:04:00,06:59:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",C,094,94,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,2,2014-06-20,06:59:00,07:04:00,06:59:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",C,115,115,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,2,2014-06-20,06:59:00,07:04:00,06:59:00,1,FOSP,"Fox Sparrow","Passerella iliaca",S,106,106,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,2,2014-06-20,06:59:00,07:04:00,06:59:00,1,WBNU,"White-breasted Nuthatch","Sitta carolinensis",C,063,63,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,2,2014-06-20,06:59:00,07:04:00,06:59:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",S,090,90,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,2,2014-06-20,06:59:00,07:04:00,06:59:00,1,CHSP,"Chipping Sparrow","Spizella passerina",S,110,110,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,2,2014-06-20,06:59:00,07:04:00,06:59:00,1,CHSP,"Chipping Sparrow","Spizella passerina",S,080,80,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,2,2014-06-20,06:59:00,07:04:00,06:59:00,1,CAFI,"Cassin's Finch","Carpodacus cassinii",C,096,96,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,2,2014-06-20,06:59:00,07:04:00,06:59:00,1,HDFL,"Hammond's/Dusky Flycatcher","Empidonax hammondii/oberholseri",S,125,125,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_5,VCP300,2,2014-06-20,06:59:00,07:04:00,06:59:00,2,MOBL,"Mountain Bluebird","Sialia currucoides",C,140,140,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,FOSP,"Fox Sparrow","Passerella iliaca",S,075,75,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,FOSP,"Fox Sparrow","Passerella iliaca",S,122,122,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,FOSP,"Fox Sparrow","Passerella iliaca",V,005,5,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,NOFL,"Northern Flicker","Colaptes auratus",C,160,160,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,LAZB,"Lazuli Bunting","Passerina amoena",S,054,54,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,LAZB,"Lazuli Bunting","Passerina amoena",S,015,15,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,LAZB,"Lazuli Bunting","Passerina amoena",S,089,89,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,CHSP,"Chipping Sparrow","Spizella passerina",S,186,186,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,CHSP,"Chipping Sparrow","Spizella passerina",S,087,87,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,OSFL,"Olive-sided Flycatcher","Contopus cooperi",S,055,55,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,080,80,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,GTTO,"Green-tailed Towhee","Pipilo chlorurus",S,127,127,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,GTTO,"Green-tailed Towhee","Pipilo chlorurus",S,103,103,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,MOUQ,"Mountain Quail","Oreortyx pictus",C,175,175,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,MOUQ,"Mountain Quail","Oreortyx pictus",C,185,185,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,DUFL,"Dusky Flycatcher","Empidonax oberholseri",C,019,19,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,DUFL,"Dusky Flycatcher","Empidonax oberholseri",C,035,35,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,DUFL,"Dusky Flycatcher","Empidonax oberholseri",S,085,85,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,BHGR,"Black-headed Grosbeak","Pheucticus melanocephalus",S,215,215,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,MGWA,"MacGillivray's Warbler","Geothlypis tolmiei",S,075,75,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,MGWA,"MacGillivray's Warbler","Geothlypis tolmiei",S,136,136,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,HETH,"Hermit Thrush","Catharus guttatus",S,B30,>300,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,HETH,"Hermit Thrush","Catharus guttatus",S,206,206,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,1,2014-06-01,07:01:00,07:06:00,07:01:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",S,064,64,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,2,2014-06-20,07:17:00,07:22:00,07:17:00,1,MOUQ,"Mountain Quail","Oreortyx pictus",S,B30,>300,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,2,2014-06-20,07:17:00,07:22:00,07:17:00,1,LAZB,"Lazuli Bunting","Passerina amoena",S,055,55,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,2,2014-06-20,07:17:00,07:22:00,07:17:00,1,LAZB,"Lazuli Bunting","Passerina amoena",S,080,80,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,2,2014-06-20,07:17:00,07:22:00,07:17:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,140,140,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,2,2014-06-20,07:17:00,07:22:00,07:17:00,1,WETA,"Western Tanager","Piranga ludoviciana",V,067,67,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,2,2014-06-20,07:17:00,07:22:00,07:17:00,1,TOSO,"Townsend's Solitaire","Myadestes townsendi",S,180,180,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,2,2014-06-20,07:17:00,07:22:00,07:17:00,1,MGWA,"MacGillivray's Warbler","Geothlypis tolmiei",C,019,19,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,2,2014-06-20,07:17:00,07:22:00,07:17:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",C,120,120,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,2,2014-06-20,07:17:00,07:22:00,07:17:00,1,CAFI,"Cassin's Finch","Carpodacus cassinii",S,053,53,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,2,2014-06-20,07:17:00,07:22:00,07:17:00,2,DEJU,"Dark-eyed Junco","Junco hyemalis",V,054,54,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,2,2014-06-20,07:17:00,07:22:00,07:17:00,1,LEGO,"Lesser Goldfinch","Spinus psaltria",C,070,70,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,2,2014-06-20,07:17:00,07:22:00,07:17:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",V,017,17,5,FC,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,2,2014-06-20,07:17:00,07:22:00,07:17:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",C,065,65,5,FC,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_6,VCP300,2,2014-06-20,07:17:00,07:22:00,07:17:00,1,CHSP,"Chipping Sparrow","Spizella passerina",S,093,93,5,FL,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,062,62,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,050,50,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",S,078,78,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",C,029,29,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",C,034,34,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",S,050,50,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",S,070,70,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,OSFL,"Olive-sided Flycatcher","Contopus cooperi",S,B30,>300,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,FOSP,"Fox Sparrow","Passerella iliaca",S,185,185,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,FOSP,"Fox Sparrow","Passerella iliaca",S,087,87,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,GCKI,"Golden-crowned Kinglet","Regulus satrapa",C,037,37,5,,1,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,MOUQ,"Mountain Quail","Oreortyx pictus",C,164,164,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,CHSP,"Chipping Sparrow","Spizella passerina",S,103,103,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",C,072,72,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,YEWA,"Yellow Warbler","Setophaga petechia",S,076,76,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,DUFL,"Dusky Flycatcher","Empidonax oberholseri",S,090,90,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,DUFL,"Dusky Flycatcher","Empidonax oberholseri",S,160,160,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,TOSO,"Townsend's Solitaire","Myadestes townsendi",S,B30,>300,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,HAWO,"Hairy Woodpecker","Picoides villosus",C,117,117,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,1,2014-06-01,06:44:00,06:49:00,06:44:00,1,HAFL,"Hammond's Flycatcher","Empidonax hammondii",S,035,35,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,2,2014-06-20,07:47:00,07:52:00,07:47:00,1,HAWO,"Hairy Woodpecker","Picoides villosus",D,042,42,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,2,2014-06-20,07:47:00,07:52:00,07:47:00,1,FOSP,"Fox Sparrow","Passerella iliaca",S,083,83,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,2,2014-06-20,07:47:00,07:52:00,07:47:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,130,130,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,2,2014-06-20,07:47:00,07:52:00,07:47:00,1,TOSO,"Townsend's Solitaire","Myadestes townsendi",S,200,200,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,2,2014-06-20,07:47:00,07:52:00,07:47:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",S,140,140,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,2,2014-06-20,07:47:00,07:52:00,07:47:00,1,MGWA,"MacGillivray's Warbler","Geothlypis tolmiei",S,150,150,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,2,2014-06-20,07:47:00,07:52:00,07:47:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",C,140,140,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,2,2014-06-20,07:47:00,07:52:00,07:47:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",C,130,130,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,2,2014-06-20,07:47:00,07:52:00,07:47:00,1,LEGO,"Lesser Goldfinch","Spinus psaltria",C,150,150,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,2,2014-06-20,07:47:00,07:52:00,07:47:00,1,DUFL,"Dusky Flycatcher","Empidonax oberholseri",C,160,160,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,2,2014-06-20,07:47:00,07:52:00,07:47:00,1,DUFL,"Dusky Flycatcher","Empidonax oberholseri",S,059,59,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,2,2014-06-20,07:47:00,07:52:00,07:47:00,1,LAZB,"Lazuli Bunting","Passerina amoena",S,160,160,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,2,2014-06-20,07:47:00,07:52:00,07:47:00,1,CAFI,"Cassin's Finch","Carpodacus cassinii",S,105,105,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_7,VCP300,2,2014-06-20,07:47:00,07:52:00,07:47:00,1,BRCR,"Brown Creeper","Certhia americana",S,071,71,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,1,2014-06-01,06:30:00,06:35:00,06:30:00,1,DUFL,"Dusky Flycatcher","Empidonax oberholseri",S,086,86,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,1,2014-06-01,06:30:00,06:35:00,06:30:00,1,MOUQ,"Mountain Quail","Oreortyx pictus",C,B30,>300,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,1,2014-06-01,06:30:00,06:35:00,06:30:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,183,183,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,1,2014-06-01,06:30:00,06:35:00,06:30:00,1,GCKI,"Golden-crowned Kinglet","Regulus satrapa",C,028,28,5,,1,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,1,2014-06-01,06:30:00,06:35:00,06:30:00,1,FOSP,"Fox Sparrow","Passerella iliaca",S,167,167,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,1,2014-06-01,06:30:00,06:35:00,06:30:00,1,NOFL,"Northern Flicker","Colaptes auratus",C,109,109,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,1,2014-06-01,06:30:00,06:35:00,06:30:00,1,MGWA,"MacGillivray's Warbler","Geothlypis tolmiei",S,120,120,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,1,2014-06-01,06:30:00,06:35:00,06:30:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",S,140,140,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,1,2014-06-01,06:30:00,06:35:00,06:30:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,145,145,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,1,2014-06-01,06:30:00,06:35:00,06:30:00,1,WETA,"Western Tanager","Piranga ludoviciana",C,215,215,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,1,2014-06-01,06:30:00,06:35:00,06:30:00,1,CAFI,"Cassin's Finch","Carpodacus cassinii",C,062,62,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,1,2014-06-01,06:30:00,06:35:00,06:30:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",S,071,71,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,1,2014-06-01,06:30:00,06:35:00,06:30:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",S,176,176,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,1,2014-06-01,06:30:00,06:35:00,06:30:00,1,CHSP,"Chipping Sparrow","Spizella passerina",S,206,206,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,1,2014-06-01,06:30:00,06:35:00,06:30:00,1,WBNU,"White-breasted Nuthatch","Sitta carolinensis",C,112,112,5,,0,"Moker, Jeff","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,2,2014-06-20,08:00:00,08:05:00,08:00:00,1,HETH,"Hermit Thrush","Catharus guttatus",S,055,55,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,2,2014-06-20,08:00:00,08:05:00,08:00:00,1,GCKI,"Golden-crowned Kinglet","Regulus satrapa",S,020,20,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,2,2014-06-20,08:00:00,08:05:00,08:00:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",S,050,50,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,2,2014-06-20,08:00:00,08:05:00,08:00:00,1,FOSP,"Fox Sparrow","Passerella iliaca",S,075,75,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,2,2014-06-20,08:00:00,08:05:00,08:00:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,090,90,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,2,2014-06-20,08:00:00,08:05:00,08:00:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,150,150,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,2,2014-06-20,08:00:00,08:05:00,08:00:00,1,DUFL,"Dusky Flycatcher","Empidonax oberholseri",S,090,90,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,2,2014-06-20,08:00:00,08:05:00,08:00:00,1,AMRO,"American Robin","Turdus migratorius",C,110,110,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,2,2014-06-20,08:00:00,08:05:00,08:00:00,1,NOFL,"Northern Flicker","Colaptes auratus",C,160,160,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,2,2014-06-20,08:00:00,08:05:00,08:00:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",C,080,80,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,2,2014-06-20,08:00:00,08:05:00,08:00:00,1,CAFI,"Cassin's Finch","Carpodacus cassinii",S,046,46,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,2,2014-06-20,08:00:00,08:05:00,08:00:00,1,BRCR,"Brown Creeper","Certhia americana",S,068,68,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,2,2014-06-20,08:00:00,08:05:00,08:00:00,1,CORA,"Common Raven","Corvus corax",C,B30,>300,5,,0,"Humple, Diana","AVAILABLE Level 3"
PLAS,213,213_8,VCP300,2,2014-06-20,08:00:00,08:05:00,08:00:00,1,PISI,"Pine Siskin","Spinus pinus",C,067,67,5,,0,"Humple, Diana","AVAILABLE Level 3"
